;lon;lat;volume
16327;-60,2;-5,4;0,17
16326;-60,4;-5,4;0,11
16325;-60,6;-5,4;0,09
16324;-60,8;-5,4;0,08
16323;-61;-5,4;0,05
16322;-61,2;-5,4;0,17
16321;-61,4;-5,4;0,12
16320;-61,6;-5,4;0,05
16319;-61,8;-5,4;0,08
16318;-62;-5,4;0,1
16317;-62,2;-5,4;0,14
16316;-62,4;-5,4;0,21
16315;-62,6;-5,4;0,17
16314;-62,8;-5,4;0,1
16313;-63;-5,4;0,08
16312;-63,2;-5,4;0,07
16311;-63,4;-5,4;0,04
16310;-63,6;-5,4;0,09
16309;-63,8;-5,4;0,17
16308;-64;-5,4;0,14
16307;-64,2;-5,4;0,12
16306;-64,4;-5,4;0,1
16305;-64,6;-5,4;0,24
16304;-64,8;-5,4;0,4
16303;-65;-5,4;0,33
16302;-65,2;-5,4;0,15
16301;-65,4;-5,4;0,26
16300;-65,6;-5,4;0,56
16299;-65,8;-5,4;0,74
16298;-66;-5,4;0,53
16297;-66,2;-5,4;1,4
16296;-66,4;-5,4;1,59
16295;-66,6;-5,4;6,04
16294;-66,8;-5,4;10,53
16293;-67;-5,4;10,99
16292;-67,2;-5,4;9,86
16291;-67,4;-5,4;8,63
16290;-67,6;-5,4;8,27
16289;-67,8;-5,4;9,14
16288;-68;-5,4;11,19
16287;-68,2;-5,4;8,43
16286;-68,4;-5,4;7,11
16285;-68,6;-5,4;7,13
16284;-68,8;-5,4;3,3
16283;-69;-5,4;2,59
16282;-69,2;-5,4;0,81
16281;-69,4;-5,4;0,67
16280;-69,6;-5,4;0,77
16279;-69,8;-5,4;3,32
16278;-70;-5,4;1,7
16277;-70,2;-5,4;0,36
16276;-70,4;-5,4;0,58
16275;-70,6;-5,4;1,29
16274;-70,8;-5,4;0,39
16273;-71;-5,4;0,03
16272;-71,2;-5,4;0,14
16271;-71,4;-5,4;0,27
16270;-71,6;-5,4;0,08
16269;-71,8;-5,4;0,16
16268;-72;-5,4;0,12
16267;-72,2;-5,4;0,06
16266;-72,4;-5,4;0,13
16265;-72,6;-5,4;0,25
16264;-72,8;-5,4;0,16
16263;-73;-5,4;0,07
16262;-73,2;-5,4;0,11
16261;-73,4;-5,4;0,27
16260;-73,6;-5,4;0,26
16259;-73,8;-5,4;0,22
16258;-74;-5,4;0,09
16257;-74,2;-5,4;0,02
16256;-74,4;-5,4;0,01
16255;-74,6;-5,4;0
16254;-74,8;-5,4;0
16253;-75;-5,4;0
16252;-75,2;-5,4;0
16251;-75,4;-5,4;0
16250;-75,6;-5,4;0,18
16249;-75,8;-5,4;1,47
16248;-76;-5,4;5,61
16247;-34;-5,2;1,38
16246;-34,2;-5,2;1,16
16245;-34,4;-5,2;0,99
16244;-34,6;-5,2;1
16243;-34,8;-5,2;1,35
16242;-35;-5,2;1,63
16241;-35,2;-5,2;1,34
16240;-35,4;-5,2;1,7
16239;-35,6;-5,2;0,14
16238;-35,8;-5,2;0,01
16237;-36;-5,2;0
16236;-36,2;-5,2;0
16235;-36,4;-5,2;0
16234;-36,6;-5,2;0
16233;-36,8;-5,2;0
16232;-37;-5,2;0
16231;-37,2;-5,2;0
16230;-37,4;-5,2;0
16229;-37,6;-5,2;0
16228;-37,8;-5,2;0
16227;-38;-5,2;0
16226;-38,2;-5,2;0
16225;-38,4;-5,2;0
16224;-38,6;-5,2;0
16223;-38,8;-5,2;0
16222;-39;-5,2;0
16221;-39,2;-5,2;0
16220;-39,4;-5,2;0,01
16219;-39,6;-5,2;0,03
16218;-39,8;-5,2;0,06
16217;-40;-5,2;0,02
16216;-40,2;-5,2;0,01
16215;-40,4;-5,2;0
16214;-40,6;-5,2;0
16213;-40,8;-5,2;0
16212;-41;-5,2;0,01
16211;-41,2;-5,2;0
16210;-41,4;-5,2;0
16209;-41,6;-5,2;0
16208;-41,8;-5,2;0
16207;-42;-5,2;0
16206;-42,2;-5,2;0
16205;-42,4;-5,2;0
16204;-42,6;-5,2;0,01
16203;-42,8;-5,2;0
16202;-43;-5,2;0
16201;-43,2;-5,2;0,02
16200;-43,4;-5,2;0,05
16199;-43,6;-5,2;0,2
16198;-43,8;-5,2;0,23
16197;-44;-5,2;0,27
16196;-44,2;-5,2;0,2
16195;-44,4;-5,2;0,22
16194;-44,6;-5,2;0,21
16193;-44,8;-5,2;0,24
16192;-45;-5,2;0,21
16191;-45,2;-5,2;0,18
16190;-45,4;-5,2;0,18
16189;-45,6;-5,2;0,14
16188;-45,8;-5,2;0,13
16187;-46;-5,2;0,2
16186;-46,2;-5,2;0,27
16185;-46,4;-5,2;0,19
16184;-46,6;-5,2;0,18
16183;-46,8;-5,2;0,22
16182;-47;-5,2;0,16
16181;-47,2;-5,2;0,06
16180;-47,4;-5,2;0,05
16179;-47,6;-5,2;0,08
16178;-47,8;-5,2;0,05
16177;-48;-5,2;0,02
16176;-48,2;-5,2;0,04
16175;-48,4;-5,2;0,02
16174;-48,6;-5,2;0,01
16173;-48,8;-5,2;0
16172;-49;-5,2;0
16171;-49,2;-5,2;0
16170;-49,4;-5,2;0
16169;-49,6;-5,2;0
16168;-49,8;-5,2;0
16167;-50;-5,2;0
16166;-50,2;-5,2;0
16165;-50,4;-5,2;0
16164;-50,6;-5,2;0
16163;-50,8;-5,2;0
16162;-51;-5,2;0
16161;-51,2;-5,2;0,02
16160;-51,4;-5,2;0,02
16159;-51,6;-5,2;0,03
16158;-51,8;-5,2;0,02
16157;-52;-5,2;0,01
16156;-52,2;-5,2;0,01
16155;-52,4;-5,2;0,03
16154;-52,6;-5,2;0
16153;-52,8;-5,2;0,02
16152;-53;-5,2;0,02
16151;-53,2;-5,2;0,03
16150;-53,4;-5,2;0,09
16149;-53,6;-5,2;0,08
16148;-53,8;-5,2;0,05
16147;-54;-5,2;0,14
16146;-54,2;-5,2;0,11
16145;-54,4;-5,2;0,12
16144;-54,6;-5,2;0,15
16143;-54,8;-5,2;0,19
16142;-55;-5,2;0,2
16141;-55,2;-5,2;0,15
16140;-55,4;-5,2;0,19
16139;-55,6;-5,2;0,34
16138;-55,8;-5,2;0,29
16137;-56;-5,2;0,28
16136;-56,2;-5,2;0,34
16135;-56,4;-5,2;0,51
16134;-56,6;-5,2;0,34
16133;-56,8;-5,2;0,32
16132;-57;-5,2;0,33
16131;-57,2;-5,2;0,52
16130;-57,4;-5,2;0,44
16129;-57,6;-5,2;0,39
16128;-57,8;-5,2;0,29
16127;-58;-5,2;0,27
16126;-58,2;-5,2;0,25
16125;-58,4;-5,2;0,18
16124;-58,6;-5,2;0,28
16123;-58,8;-5,2;0,27
16122;-59;-5,2;0,26
16121;-59,2;-5,2;0,22
16120;-59,4;-5,2;0,21
16119;-59,6;-5,2;0,21
16118;-59,8;-5,2;0,18
16117;-60;-5,2;0,11
16116;-60,2;-5,2;0,15
16115;-60,4;-5,2;0,07
16114;-60,6;-5,2;0,13
16113;-60,8;-5,2;0,08
16112;-61;-5,2;0,06
16111;-61,2;-5,2;0,18
16110;-61,4;-5,2;0,07
16109;-61,6;-5,2;0,08
16108;-61,8;-5,2;0,13
16107;-62;-5,2;0,08
16106;-62,2;-5,2;0,12
16105;-62,4;-5,2;0,19
16104;-62,6;-5,2;0,19
16103;-62,8;-5,2;0,07
16102;-63;-5,2;0,1
16101;-63,2;-5,2;0,1
16100;-63,4;-5,2;0,14
16099;-63,6;-5,2;0,11
16098;-63,8;-5,2;0,21
16097;-64;-5,2;0,15
16096;-64,2;-5,2;0,11
16095;-64,4;-5,2;0,12
16094;-64,6;-5,2;0,12
16093;-64,8;-5,2;0,25
16092;-65;-5,2;0,17
16091;-65,2;-5,2;0,15
16090;-65,4;-5,2;0,28
16089;-65,6;-5,2;0,16
16088;-65,8;-5,2;0,22
16087;-66;-5,2;1,33
16086;-66,2;-5,2;1,31
16085;-66,4;-5,2;4,13
16084;-66,6;-5,2;3,88
16083;-66,8;-5,2;8,44
16082;-67;-5,2;11,21
16081;-67,2;-5,2;10,18
16080;-67,4;-5,2;13,33
16079;-67,6;-5,2;10,79
16078;-67,8;-5,2;11,73
16077;-68;-5,2;9,12
16076;-68,2;-5,2;8,62
16075;-68,4;-5,2;5,87
16074;-68,6;-5,2;10,84
16073;-68,8;-5,2;3,51
16072;-69;-5,2;3,24
16071;-69,2;-5,2;2,15
16070;-69,4;-5,2;1,99
16069;-69,6;-5,2;0,34
16068;-69,8;-5,2;0,99
16067;-70;-5,2;2,03
16066;-70,2;-5,2;0,14
16065;-70,4;-5,2;1,13
16064;-70,6;-5,2;0,95
16063;-70,8;-5,2;0,07
16062;-71;-5,2;0,21
16061;-71,2;-5,2;0,27
16060;-71,4;-5,2;0,03
16059;-71,6;-5,2;0,06
16058;-71,8;-5,2;0,3
16057;-72;-5,2;0,12
16056;-72,2;-5,2;0,07
16055;-72,4;-5,2;0,16
16054;-72,6;-5,2;0,93
16053;-72,8;-5,2;0,13
16052;-73;-5,2;0,19
16051;-73,2;-5,2;0,14
16050;-73,4;-5,2;0,05
16049;-73,6;-5,2;0,19
16048;-73,8;-5,2;0,06
16047;-74;-5,2;0,11
16046;-74,2;-5,2;0,04
16045;-74,4;-5,2;0,25
16044;-74,6;-5,2;0,05
16043;-74,8;-5,2;0,06
16042;-75;-5,2;0,01
16041;-75,2;-5,2;0
16040;-75,4;-5,2;0,21
16039;-75,6;-5,2;1,95
16038;-75,8;-5,2;2,67
16037;-76;-5,2;1,71
16036;-34;-5;0,91
16035;-34,2;-5;0,74
16034;-34,4;-5;1,12
16033;-34,6;-5;1,26
16032;-34,8;-5;1,14
16031;-35;-5;1,04
16030;-35,2;-5;0,93
16029;-35,4;-5;1,77
16028;-35,6;-5;0,49
16027;-35,8;-5;0,04
16026;-36;-5;0
16025;-36,2;-5;0
16024;-36,4;-5;0
16023;-36,6;-5;0
16022;-36,8;-5;0
16021;-37;-5;0
16020;-37,2;-5;0
16019;-37,4;-5;0
16018;-37,6;-5;0
16017;-37,8;-5;0
16016;-38;-5;0,01
16015;-38,2;-5;0
16014;-38,4;-5;0
16013;-38,6;-5;0
16012;-38,8;-5;0
16011;-39;-5;0
16010;-39,2;-5;0
16009;-39,4;-5;0
16008;-39,6;-5;0
16007;-39,8;-5;0,04
16006;-40;-5;0,05
16005;-40,2;-5;0,02
16004;-40,4;-5;0
16003;-40,6;-5;0
16002;-40,8;-5;0,01
16001;-41;-5;0
16000;-41,2;-5;0,01
15999;-41,4;-5;0
15998;-41,6;-5;0,01
15997;-41,8;-5;0,01
15996;-42;-5;0
15995;-42,2;-5;0
15994;-42,4;-5;0
15993;-42,6;-5;0,01
15992;-42,8;-5;0,02
15991;-43;-5;0
15990;-43,2;-5;0
15989;-43,4;-5;0,03
15988;-43,6;-5;0,07
15987;-43,8;-5;0,14
15986;-44;-5;0,23
15985;-44,2;-5;0,2
15984;-44,4;-5;0,36
15983;-44,6;-5;0,3
15982;-44,8;-5;0,33
15981;-45;-5;0,39
15980;-45,2;-5;0,27
15979;-45,4;-5;0,28
15978;-45,6;-5;0,21
15977;-45,8;-5;0,2
15976;-46;-5;0,16
15975;-46,2;-5;0,34
15974;-46,4;-5;0,4
15973;-46,6;-5;0,31
15972;-46,8;-5;0,33
15971;-47;-5;0,34
15970;-47,2;-5;0,16
15969;-47,4;-5;0,06
15968;-47,6;-5;0,05
15967;-47,8;-5;0,04
15966;-48;-5;0,05
15965;-48,2;-5;0,07
15964;-48,4;-5;0,02
15963;-48,6;-5;0
15962;-48,8;-5;0,01
15961;-49;-5;0,05
15960;-49,2;-5;0,02
15959;-49,4;-5;0
15958;-49,6;-5;0
15957;-49,8;-5;0
15956;-50;-5;0
15955;-50,2;-5;0
15954;-50,4;-5;0
15953;-50,6;-5;0
15952;-50,8;-5;0,01
15951;-51;-5;0,01
15950;-51,2;-5;0,02
15949;-51,4;-5;0,02
15948;-51,6;-5;0,02
15947;-51,8;-5;0,01
15946;-52;-5;0,01
15945;-52,2;-5;0
15944;-52,4;-5;0,02
15943;-52,6;-5;0,07
15942;-52,8;-5;0,04
15941;-53;-5;0,02
15940;-53,2;-5;0,03
15939;-53,4;-5;0,02
15938;-53,6;-5;0,04
15937;-53,8;-5;0,08
15936;-54;-5;0,14
15935;-54,2;-5;0,12
15934;-54,4;-5;0,12
15933;-54,6;-5;0,17
15932;-54,8;-5;0,12
15931;-55;-5;0,16
15930;-55,2;-5;0,11
15929;-55,4;-5;0,17
15928;-55,6;-5;0,16
15927;-55,8;-5;0,25
15926;-56;-5;0,3
15925;-56,2;-5;0,25
15924;-56,4;-5;0,26
15923;-56,6;-5;0,38
15922;-56,8;-5;0,31
15921;-57;-5;0,58
15920;-57,2;-5;0,51
15919;-57,4;-5;0,36
15918;-57,6;-5;0,3
15917;-57,8;-5;0,35
15916;-58;-5;0,36
15915;-58,2;-5;0,3
15914;-58,4;-5;0,27
15913;-58,6;-5;0,26
15912;-58,8;-5;0,2
15911;-59;-5;0,26
15910;-59,2;-5;0,27
15909;-59,4;-5;0,28
15908;-59,6;-5;0,23
15907;-59,8;-5;0,22
15906;-60;-5;0,21
15905;-60,2;-5;0,1
15904;-60,4;-5;0,08
15903;-60,6;-5;0,11
15902;-60,8;-5;0,07
15901;-61;-5;0,04
15900;-61,2;-5;0,17
15899;-61,4;-5;0,06
15898;-61,6;-5;0,23
15897;-61,8;-5;0,17
15896;-62;-5;0,08
15895;-62,2;-5;0,09
15894;-62,4;-5;0,07
15893;-62,6;-5;0,11
15892;-62,8;-5;0,11
15891;-63;-5;0,09
15890;-63,2;-5;0,14
15889;-63,4;-5;0,11
15888;-63,6;-5;0,2
15887;-63,8;-5;0,13
15886;-64;-5;0,15
15885;-64,2;-5;0,07
15884;-64,4;-5;0,1
15883;-64,6;-5;0,12
15882;-64,8;-5;0,19
15881;-65;-5;0,09
15880;-65,2;-5;0,23
15879;-65,4;-5;0,33
15878;-65,6;-5;0,81
15877;-65,8;-5;0,36
15876;-66;-5;0,63
15875;-66,2;-5;0,94
15874;-66,4;-5;2,93
15873;-66,6;-5;1,76
15872;-66,8;-5;5,35
15871;-67;-5;8,14
15870;-67,2;-5;8,3
15869;-67,4;-5;10,05
15868;-67,6;-5;12,49
15867;-67,8;-5;15,56
15866;-68;-5;13,23
15865;-68,2;-5;9,96
15864;-68,4;-5;4,38
15863;-68,6;-5;6,67
15862;-68,8;-5;5,47
15861;-69;-5;3,18
15860;-69,2;-5;3,01
15859;-69,4;-5;2,77
15858;-69,6;-5;0,37
15857;-69,8;-5;1,31
15856;-70;-5;1,32
15855;-70,2;-5;0,97
15854;-70,4;-5;0,78
15853;-70,6;-5;1,07
15852;-70,8;-5;0,13
15851;-71;-5;0,62
15850;-71,2;-5;0,79
15849;-71,4;-5;0,02
15848;-71,6;-5;0,21
15847;-71,8;-5;0,09
15846;-72;-5;0,09
15845;-72,2;-5;0,34
15844;-72,4;-5;0,36
15843;-72,6;-5;0,12
15842;-72,8;-5;0,11
15841;-73;-5;0,71
15840;-73,2;-5;0,29
15839;-73,4;-5;0,08
15838;-73,6;-5;0,09
15837;-73,8;-5;0,04
15836;-74;-5;0,05
15835;-74,2;-5;0,21
15834;-74,4;-5;0,35
15833;-74,6;-5;0,06
15832;-74,8;-5;0,04
15831;-75;-5;0,04
15830;-75,2;-5;0,02
15829;-75,4;-5;0,22
15828;-75,6;-5;1,42
15827;-75,8;-5;0,92
15826;-76;-5;0,66
15825;-34;-4,8;0,88
15824;-34,2;-4,8;0,74
15823;-34,4;-4,8;1,23
15822;-34,6;-4,8;1
15821;-34,8;-4,8;0,8
15820;-35;-4,8;0,87
15819;-35,2;-4,8;0,6
15818;-35,4;-4,8;1,35
15817;-35,6;-4,8;1,04
15816;-35,8;-4,8;0,18
15815;-36;-4,8;0,01
15814;-36,2;-4,8;0
15813;-36,4;-4,8;0
15812;-36,6;-4,8;0
15811;-36,8;-4,8;0
15810;-37;-4,8;0,01
15809;-37,2;-4,8;0
15808;-37,4;-4,8;0
15807;-37,6;-4,8;0
15806;-37,8;-4,8;0
15805;-38;-4,8;0
15804;-38,2;-4,8;0,01
15803;-38,4;-4,8;0
15802;-38,6;-4,8;0
15801;-38,8;-4,8;0
15800;-39;-4,8;0
15799;-39,2;-4,8;0
15798;-39,4;-4,8;0,01
15797;-39,6;-4,8;0,01
15796;-39,8;-4,8;0,02
15795;-40;-4,8;0,01
15794;-40,2;-4,8;0
15793;-40,4;-4,8;0
15792;-40,6;-4,8;0,01
15791;-40,8;-4,8;0,01
15790;-41;-4,8;0
15789;-41,2;-4,8;0
15788;-41,4;-4,8;0
15787;-41,6;-4,8;0
15786;-41,8;-4,8;0
15785;-42;-4,8;0
15784;-42,2;-4,8;0
15783;-42,4;-4,8;0
15782;-42,6;-4,8;0,01
15781;-42,8;-4,8;0,03
15780;-43;-4,8;0,01
15779;-43,2;-4,8;0,01
15778;-43,4;-4,8;0
15777;-43,6;-4,8;0,01
15776;-43,8;-4,8;0,04
15775;-44;-4,8;0,12
15774;-44,2;-4,8;0,27
15773;-44,4;-4,8;0,29
15772;-44,6;-4,8;0,32
15771;-44,8;-4,8;0,33
15770;-45;-4,8;0,25
15769;-45,2;-4,8;0,41
15768;-45,4;-4,8;0,43
15767;-45,6;-4,8;0,37
15766;-45,8;-4,8;0,47
15765;-46;-4,8;0,28
15764;-46,2;-4,8;0,28
15763;-46,4;-4,8;0,36
15762;-46,6;-4,8;0,33
15761;-46,8;-4,8;0,35
15760;-47;-4,8;0,43
15759;-47,2;-4,8;0,35
15758;-47,4;-4,8;0,2
15757;-47,6;-4,8;0,04
15756;-47,8;-4,8;0,07
15755;-48;-4,8;0,06
15754;-48,2;-4,8;0,04
15753;-48,4;-4,8;0,04
15752;-48,6;-4,8;0,02
15751;-48,8;-4,8;0,02
15750;-49;-4,8;0,01
15749;-49,2;-4,8;0,02
15748;-49,4;-4,8;0,01
15747;-49,6;-4,8;0
15746;-49,8;-4,8;0
15745;-50;-4,8;0
15744;-50,2;-4,8;0,01
15743;-50,4;-4,8;0
15742;-50,6;-4,8;0
15741;-50,8;-4,8;0,01
15740;-51;-4,8;0,02
15739;-51,2;-4,8;0,02
15738;-51,4;-4,8;0,02
15737;-51,6;-4,8;0,01
15736;-51,8;-4,8;0,02
15735;-52;-4,8;0,02
15734;-52,2;-4,8;0,01
15733;-52,4;-4,8;0,02
15732;-52,6;-4,8;0,04
15731;-52,8;-4,8;0,04
15730;-53;-4,8;0,12
15729;-53,2;-4,8;0,09
15728;-53,4;-4,8;0,04
15727;-53,6;-4,8;0,04
15726;-53,8;-4,8;0,05
15725;-54;-4,8;0,1
15724;-54,2;-4,8;0,15
15723;-54,4;-4,8;0,11
15722;-54,6;-4,8;0,15
15721;-54,8;-4,8;0,2
15720;-55;-4,8;0,27
15719;-55,2;-4,8;0,17
15718;-55,4;-4,8;0,34
15717;-55,6;-4,8;0,31
15716;-55,8;-4,8;0,23
15715;-56;-4,8;0,28
15714;-56,2;-4,8;0,21
15713;-56,4;-4,8;0,21
15712;-56,6;-4,8;0,27
15711;-56,8;-4,8;0,34
15710;-57;-4,8;0,46
15709;-57,2;-4,8;0,38
15708;-57,4;-4,8;0,3
15707;-57,6;-4,8;0,33
15706;-57,8;-4,8;0,39
15705;-58;-4,8;0,38
15704;-58,2;-4,8;0,29
15703;-58,4;-4,8;0,35
15702;-58,6;-4,8;0,36
15701;-58,8;-4,8;0,47
15700;-59;-4,8;0,29
15699;-59,2;-4,8;0,34
15698;-59,4;-4,8;0,35
15697;-59,6;-4,8;0,24
15696;-59,8;-4,8;0,21
15695;-60;-4,8;0,11
15694;-60,2;-4,8;0,06
15693;-60,4;-4,8;0,12
15692;-60,6;-4,8;0,12
15691;-60,8;-4,8;0,09
15690;-61;-4,8;0,06
15689;-61,2;-4,8;0,05
15688;-61,4;-4,8;0,05
15687;-61,6;-4,8;0,09
15686;-61,8;-4,8;0,08
15685;-62;-4,8;0,04
15684;-62,2;-4,8;0,11
15683;-62,4;-4,8;0,12
15682;-62,6;-4,8;0,12
15681;-62,8;-4,8;0,15
15680;-63;-4,8;0,13
15679;-63,2;-4,8;0,14
15678;-63,4;-4,8;0,17
15677;-63,6;-4,8;0,18
15676;-63,8;-4,8;0,14
15675;-64;-4,8;0,17
15674;-64,2;-4,8;0,08
15673;-64,4;-4,8;0,14
15672;-64,6;-4,8;0,1
15671;-64,8;-4,8;0,12
15670;-65;-4,8;0,09
15669;-65,2;-4,8;0,08
15668;-65,4;-4,8;0,06
15667;-65,6;-4,8;0,39
15666;-65,8;-4,8;0,26
15665;-66;-4,8;0,31
15664;-66,2;-4,8;1,32
15663;-66,4;-4,8;3,1
15662;-66,6;-4,8;1,63
15661;-66,8;-4,8;3,9
15660;-67;-4,8;8,15
15659;-67,2;-4,8;9,68
15658;-67,4;-4,8;9,25
15657;-67,6;-4,8;13,77
15656;-67,8;-4,8;13,89
15655;-68;-4,8;11,33
15654;-68,2;-4,8;10,08
15653;-68,4;-4,8;6,25
15652;-68,6;-4,8;7,39
15651;-68,8;-4,8;7,38
15650;-69;-4,8;3,28
15649;-69,2;-4,8;2,46
15648;-69,4;-4,8;4,23
15647;-69,6;-4,8;0,75
15646;-69,8;-4,8;1,14
15645;-70;-4,8;1,35
15644;-70,2;-4,8;1,32
15643;-70,4;-4,8;1,87
15642;-70,6;-4,8;1,25
15641;-70,8;-4,8;1,94
15640;-71;-4,8;2,08
15639;-71,2;-4,8;0,6
15638;-71,4;-4,8;0,14
15637;-71,6;-4,8;0,76
15636;-71,8;-4,8;0,71
15635;-72;-4,8;0,45
15634;-72,2;-4,8;1,51
15633;-72,4;-4,8;2,11
15632;-72,6;-4,8;0,23
15631;-72,8;-4,8;2,34
15630;-73;-4,8;0,2
15629;-73,2;-4,8;0,33
15628;-73,4;-4,8;0,74
15627;-73,6;-4,8;1,02
15626;-73,8;-4,8;0,38
15625;-74;-4,8;0,28
15624;-74,2;-4,8;0,77
15623;-74,4;-4,8;0,04
15622;-74,6;-4,8;0,08
15621;-74,8;-4,8;0,18
15620;-75;-4,8;0,04
15619;-75,2;-4,8;0,01
15618;-75,4;-4,8;1,37
15617;-75,6;-4,8;3,02
15616;-75,8;-4,8;1,37
15615;-76;-4,8;2,71
15614;-34;-4,6;1,09
15613;-34,2;-4,6;1,76
15612;-34,4;-4,6;2,15
15611;-34,6;-4,6;1,04
15610;-34,8;-4,6;0,95
15609;-35;-4,6;1,58
15608;-35,2;-4,6;1,01
15607;-35,4;-4,6;1,07
15606;-35,6;-4,6;1,09
15605;-35,8;-4,6;0,62
15604;-36;-4,6;0,1
15603;-36,2;-4,6;0,01
15602;-36,4;-4,6;0
15601;-36,6;-4,6;0
15600;-36,8;-4,6;0
15599;-37;-4,6;0
15598;-37,2;-4,6;0,01
15597;-37,4;-4,6;0
15596;-37,6;-4,6;0
15595;-37,8;-4,6;0
15594;-38;-4,6;0
15593;-38,2;-4,6;0
15592;-38,4;-4,6;0
15591;-38,6;-4,6;0
15590;-38,8;-4,6;0
15589;-39;-4,6;0
15588;-39,2;-4,6;0
15587;-39,4;-4,6;0
15586;-39,6;-4,6;0,01
15585;-39,8;-4,6;0,01
15584;-40;-4,6;0
15583;-40,2;-4,6;0
15582;-40,4;-4,6;0
15581;-40,6;-4,6;0,02
15580;-40,8;-4,6;0,03
15579;-41;-4,6;0
15578;-41,2;-4,6;0
15577;-41,4;-4,6;0
15576;-41,6;-4,6;0,01
15575;-41,8;-4,6;0
15574;-42;-4,6;0
15573;-42,2;-4,6;0
15572;-42,4;-4,6;0
15571;-42,6;-4,6;0,01
15570;-42,8;-4,6;0,02
15569;-43;-4,6;0,01
15568;-43,2;-4,6;0,01
15567;-43,4;-4,6;0,01
15566;-43,6;-4,6;0,01
15565;-43,8;-4,6;0,02
15564;-44;-4,6;0,06
15563;-44,2;-4,6;0,16
15562;-44,4;-4,6;0,21
15561;-44,6;-4,6;0,16
15560;-44,8;-4,6;0,14
15559;-45;-4,6;0,13
15558;-45,2;-4,6;0,24
15557;-45,4;-4,6;0,57
15556;-45,6;-4,6;0,57
15555;-45,8;-4,6;0,61
15554;-46;-4,6;0,67
15553;-46,2;-4,6;0,32
15552;-46,4;-4,6;0,3
15551;-46,6;-4,6;0,31
15550;-46,8;-4,6;0,31
15549;-47;-4,6;0,42
15548;-47,2;-4,6;0,35
15547;-47,4;-4,6;0,19
15546;-47,6;-4,6;0,08
15545;-47,8;-4,6;0,06
15544;-48;-4,6;0,04
15543;-48,2;-4,6;0,03
15542;-48,4;-4,6;0,03
15541;-48,6;-4,6;0,02
15540;-48,8;-4,6;0,02
15539;-49;-4,6;0
15538;-49,2;-4,6;0
15537;-49,4;-4,6;0
15536;-49,6;-4,6;0
15535;-49,8;-4,6;0
15534;-50;-4,6;0
15533;-50,2;-4,6;0
15532;-50,4;-4,6;0
15531;-50,6;-4,6;0
15530;-50,8;-4,6;0,01
15529;-51;-4,6;0,02
15528;-51,2;-4,6;0,02
15527;-51,4;-4,6;0,02
15526;-51,6;-4,6;0,03
15525;-51,8;-4,6;0,02
15524;-52;-4,6;0,02
15523;-52,2;-4,6;0,03
15522;-52,4;-4,6;0,03
15521;-52,6;-4,6;0,04
15520;-52,8;-4,6;0,15
15519;-53;-4,6;0,11
15518;-53,2;-4,6;0,08
15517;-53,4;-4,6;0,06
15516;-53,6;-4,6;0,04
15515;-53,8;-4,6;0,06
15514;-54;-4,6;0,12
15513;-54,2;-4,6;0,12
15512;-54,4;-4,6;0,15
15511;-54,6;-4,6;0,28
15510;-54,8;-4,6;0,36
15509;-55;-4,6;0,36
15508;-55,2;-4,6;0,31
15507;-55,4;-4,6;0,37
15506;-55,6;-4,6;0,31
15505;-55,8;-4,6;0,14
15504;-56;-4,6;0,22
15503;-56,2;-4,6;0,26
15502;-56,4;-4,6;0,2
15501;-56,6;-4,6;0,3
15500;-56,8;-4,6;0,55
15499;-57;-4,6;0,41
15498;-57,2;-4,6;0,28
15497;-57,4;-4,6;0,32
15496;-57,6;-4,6;0,32
15495;-57,8;-4,6;0,39
15494;-58;-4,6;0,36
15493;-58,2;-4,6;0,32
15492;-58,4;-4,6;0,29
15491;-58,6;-4,6;0,42
15490;-58,8;-4,6;0,5
15489;-59;-4,6;0,39
15488;-59,2;-4,6;0,34
15487;-59,4;-4,6;0,36
15486;-59,6;-4,6;0,24
15485;-59,8;-4,6;0,18
15484;-60;-4,6;0,16
15483;-60,2;-4,6;0,09
15482;-60,4;-4,6;0,16
15481;-60,6;-4,6;0,11
15480;-60,8;-4,6;0,09
15479;-61;-4,6;0,06
15478;-61,2;-4,6;0,06
15477;-61,4;-4,6;0,07
15476;-61,6;-4,6;0,07
15475;-61,8;-4,6;0,09
15474;-62;-4,6;0,1
15473;-62,2;-4,6;0,12
15472;-62,4;-4,6;0,13
15471;-62,6;-4,6;0,17
15470;-62,8;-4,6;0,23
15469;-63;-4,6;0,13
15468;-63,2;-4,6;0,13
15467;-63,4;-4,6;0,08
15466;-63,6;-4,6;0,11
15465;-63,8;-4,6;0,23
15464;-64;-4,6;0,24
15463;-64,2;-4,6;0,11
15462;-64,4;-4,6;0,11
15461;-64,6;-4,6;0,08
15460;-64,8;-4,6;0,14
15459;-65;-4,6;0,13
15458;-65,2;-4,6;0,14
15457;-65,4;-4,6;0,16
15456;-65,6;-4,6;0,29
15455;-65,8;-4,6;0,24
15454;-66;-4,6;0,29
15453;-66,2;-4,6;0,7
15452;-66,4;-4,6;0,83
15451;-66,6;-4,6;0,93
15450;-66,8;-4,6;3,11
15449;-67;-4,6;6,84
15448;-67,2;-4,6;13,52
15447;-67,4;-4,6;11,26
15446;-67,6;-4,6;17,14
15445;-67,8;-4,6;11,58
15444;-68;-4,6;7,98
15443;-68,2;-4,6;9,57
15442;-68,4;-4,6;8,01
